ItemTekstMan,Item,Focus,QuestAns,ItemTekst,Version,CorrAns,questions,ChangeWord2ndpres,Cleft,ChangeWord1thpres,type,Ynans,ID,n,ChangeResponse_raw,QuestResponse.rt_mean,QuestResponse.rt_raw,QuestResponse.rt_std,YNResp.corr_mean,YNResp.corr_raw,YNResp.corr_std,YNResp.keys_raw,YNResp.rt_mean,YNResp.rt_raw,YNResp.rt_std,changeResponse.corr_mean,changeResponse.corr_raw,changeResponse.corr_std,changeResponse.rt_mean,changeResponse.rt_raw,changeResponse.rt_std,quest_response_raw,order,Education,Participant,gender,frameRate,Age,List,date,reading language,expName,handedness,Native language
Jeg er skrevet på sådan en venteliste i toget med at jeg vil gerne lære at spille guitar            ,f20,n/a,n/a,Jeg er skrevet på sådan en venteliste i klubben med at jeg vil gerne lære at spille guitar            ,f,klubben,0,toget,n/a,klubben,filler,1,f20,1,'klubben',0.022504656,0.022504656,0,1,1,0,'1',3.7054739,3.7054739,0,1,1,0,2.800510645,2.800510645,0,'',3,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
På beboermødet fik min socialrådgiver sådan en raptus med at nu ville hun ligesom prøve at bo i noget moderne byggeri         ,f22,n/a,n/a,På beboermødet fik min mor sådan en raptus med at nu ville hun ligesom prøve at bo i noget moderne byggeri         ,f,mor,0,socialrådgiver,n/a,mor,filler,1,f22,1,'mor',0.02231768,0.02231768,0,1,1,0,'1',3.382906914,3.382906914,0,1,1,0,3.684321404,3.684321404,0,'',33,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man har fra parkgængernes side syntes at nu var det altså for dyrt  ,f24,n/a,n/a,Man har fra beboernes side syntes at nu var det altså for dyrt,f,beboernes,0,parkgængernes,n/a,beboernes,filler,1,f24,1,'beboernes',0.024992095,0.024992095,0,1,1,0,'1',3.245432377,3.245432377,0,1,1,0,3.2006464,3.2006464,0,'',2,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var bussen vi var med hen til teatret,1,n,n/a,Det var bussen vi var med hen til museet,b,museet,0,teatret,y,museet,item,1,1b,1,'museet',0.01459719,0.01459719,0,1,1,0,'1',2.127165794,2.127165794,0,1,1,0,3.017678976,3.017678976,0,'',7,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg har de to krabater at holde styr på i min lille gesjæft,2,y,n/a,Jeg har de to vildbasser at holde styr på i min lille gesjæft,c,vildbasser,0,krabater,n,vildbasser,item,1,2c,1,'vildbasser',0.025398757,0.025398757,0,1,1,0,'1',1.848354101,1.848354101,0,1,1,0,3.550949812,3.550949812,0,'',47,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man hørte den fortælling i min aldergruppe i hvert fald,3,n,n/a,Man hørte den fortælling i min generation i hvert fald,d,generation,0,aldergruppe,n,generation,item,1,3d,1,'generation',0.01924398,0.01924398,0,1,1,0,'1',2.28172493,2.28172493,0,1,1,0,4.618117332,4.618117332,0,'',41,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er sådan en dag man husker resten af tiden uanset hvad der sker,4,y,n/a,Det er sådan en aften man husker resten af tiden uanset hvad der sker,a,aften,0,dag,y,aften,item,1,4a,1,'aften',0.027476968,0.027476968,0,1,1,0,'1',2.178139925,2.178139925,0,1,1,0,2.066647768,2.066647768,0,'',48,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var den gade jeg boede på i begyndelsen af min uddannelse i København,5,n,I starten af sin uddanndelse,Det var den gade jeg boede på i starten af min uddannelse i København,b,starten,Hvornår boede personen i København?,begyndelsen,y,starten,item,1,5b,1,'starten',12.90070343,12.90070343,0,1,1,0,'1',2.81076479,2.81076479,0,1,1,0,2.850466251,2.850466251,0,'i starten af sin uddannelse',6,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Vi skulle køre igennem et stort område på ferien,6,y,n/a,Vi skulle køre igennem et stort land på ferien,c,land,0,område,n,land,item,1,6c,1,'land',0.031377785,0.031377785,0,1,1,0,'1',2.062942505,2.062942505,0,1,1,0,2.183490992,2.183490992,0,'',13,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Kommandantskabet står for istandsættelsen af de ydre mure,7,n,n/a,Kommandantskabet står for vedligeholdelsen af de ydre mure,d,vedligeholdelsen,0,istandsættelsen,n,vedligeholdelsen,item,1,7d,1,'vedligeholdelse',0.017051917,0.017051917,0,1,1,0,'1',2.514610052,2.514610052,0,0,0,0,4.734859467,4.734859467,0,'',38,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var advokat min farfar havde virke som en periode,8,y,n/a,Det var sagfører min farfar havde virke som en periode,a,sagfører,0,advokat,y,sagfører,item,1,8a,1,u'sagf\xf8rer',0.021628151,0.021628151,0,1,1,0,'1',2.282928228,2.282928228,0,1,1,0,2.633752108,2.633752108,0,'',37,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er tømrere du har brug for til det projekt,9,n,Du,Det er tømrere du har brug for til det byggeri,b,byggeri,Hvem har brug for nogen?,projet,y,byggeri,item,1,9b,1,'byggeri',14.66701698,14.66701698,0,1,1,0,'1',2.001312017,2.001312017,0,1,1,0,2.500347614,2.500347614,0,'du',18,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man betalte for detaljen hos det selskab,10,y,n/a,Man betalte for finessen hos det selskab,c,finessen,0,detaljen,n,finessen,item,1,10c,1,'finessen',0.02672041,0.02672041,0,1,1,0,'1',2.102282286,2.102282286,0,1,1,0,2.183476448,2.183476448,0,'',27,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg så den nye viden som det helt store ved at gå i gymnasiet,11,n,n/a,Jeg så den nye viden som det helt store ved at gå i skole,d,skole,0,gymnasiet,n,skole,item,1,11d,1,'skole',0.019999577,0.019999577,0,1,1,0,'1',2.797133207,2.797133207,0,1,1,0,2.266858578,2.266858578,0,'',20,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er den her nymodens opdragelse man skal lære alle steder i samfundet,12,y,n/a,Det er den her nymodens pædagogik man skal lære alle steder i samfundet,a,pædagogik,0,opdragelse,y,pædagogik,item,1,12a,1,u'p\xe6dagogik',0.03124116,0.03124116,0,1,1,0,'1',2.945068121,2.945068121,0,1,1,0,3.501022816,3.501022816,0,'',12,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var biologi jeg interesserede mig for som ung,13,n,n/a,Det var biologi jeg interesserede mig for som barn,b,barn,0,ung,y,barn,item,1,13b,1,'barn',0.03029442,0.03029442,0,1,1,0,'1',2.066433191,2.066433191,0,1,1,0,1.933371782,1.933371782,0,'',40,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg var omhyggelig med det job på fabrikken,14,y,n/a,Jeg var omhyggelig med den tjans på fabrikken,c,den tjans,0,det job,n,den tjans,item,1,14c,1,'tjans',0.023829194,0.023829194,0,1,1,0,'1',2.618957043,2.618957043,0,0,0,0,3.284101009,3.284101009,0,'',5,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
De har en eller anden blokering over for at læse bøger,15,n,n/a,De har en eller anden blokering over for at læse aviser,d,aviser,0,bøger,n,aviser,item,1,15d,1,'aviser',0.020226,0.020226,0,1,1,0,'1',2.282203197,2.282203197,0,1,1,0,3.450792313,3.450792313,0,'',10,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var etnografi jeg beskæftigede mig med i specialet,16,y,n/a,Det var antropologi jeg beskæftigede mig med i specialet,a,antropologi,0,etnografi,y,antropologi,item,1,16a,1,'antropologi',0.02005538,0.02005538,0,1,1,0,'1',3.648373604,3.648373604,0,1,1,0,6.085639477,6.085639477,0,'',1,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er en utrolig fleksibel ansættelse jeg har med hensyn til mødetid og hjemmearbejde,17,n,n/a,Det er en utrolig fleksibel ansættelse jeg har med hensyn til flekstid og hjemmearbejde,b,flextid,0,mødetid,y,flextid,item,1,17b,1,'flekstid',0.020798789,0.020798789,0,1,1,0,'1',3.776371241,3.776371241,0,0,0,0,3.334098816,3.334098816,0,'',45,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man skulle bygge et semester ovenpå forløbet hvis man ville det,18,y,Bygge det oven på forløbet,Man skulle bygge et årsværk ovenpå forløbet hvis man ville det,c,årsværk,Hvad skal man gøre med et årsværk?,semester,n,årsværk,item,1,18c,1,u'\xe5rsv\xe6rk',9.89901638,9.89901638,0,1,1,0,'1',2.847092628,2.847092628,0,1,1,0,2.266846418,2.266846418,0,u'bygge det oven p\xe5 forl\xf8bet',22,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg har jo kendt min stedfar en alt for kort stund,19,n,n/a,Jeg har jo kendt min papfar en alt for kort stund,d,papfar,0,stedfar,n,papfar,item,1,19d,1,'papfar',0.030164532,0.030164532,0,1,1,0,'1',2.015930176,2.015930176,0,1,1,0,3.117324591,3.117324591,0,'',11,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var jo midt i frokosten om onsdagen at min mor skulle til bageren,20,y,n/a,Det var jo midt i frokosten om tirsdagen at min mor skulle til bageren,a,tirsdagen,0,onsdagen,y,tirsdagen,item,1,20a,1,'torsdagen',0.019673092,0.019673092,0,1,1,0,'1',4.612257004,4.612257004,0,0,0,0,3.584211588,3.584211588,0,'',36,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var en brugt racercykel jeg fik i fødselsdagsgave den vinter,21,n,Han fik den i gave,Det var en brugt racercykel jeg fik i fødselsdagsgave den sommer,b,sommer,Hvad skete der med cyklen?,vinter,y,sommer,item,1,21b,1,'sommer',9.715727806,9.715727806,0,1,1,0,'1',5.548182011,5.548182011,0,1,1,0,2.00006032,2.00006032,0,u'hun fik den i f\xf8dselsdagsgave',34,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Du dør af osen ved en ildebrand,22,y,n/a,Du dør af røgen ved en ildebrand,c,røgen,0,osen,n,røgen,item,1,22c,1,u'r\xf8gen',0.030367222,0.030367222,0,1,1,0,'1',1.73829031,1.73829031,0,1,1,0,1.749940157,1.749940157,0,'',29,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man skal finde det kort frem under forestillingen,23,n,n/a,Man skal finde det kort frem under showet,d,showet,0,forestillingen,n,showet,item,1,23d,1,'showet',0.016536212,0.016536212,0,1,1,0,'1',2.450673819,2.450673819,0,1,1,0,1.933330417,1.933330417,0,'',26,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er mange penge jeg skylder i lejligheden,24,y,n/a,Det er mange kroner jeg skylder i lejligheden,a,kroner,0,penge,y,kroner,item,1,24a,1,'kroner',0.02983452,0.02983452,0,1,1,0,'1',1.584375978,1.584375978,0,1,1,0,2.083425999,2.083425999,0,'',24,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var mine venner jeg gik til fodbold med,25,n,n/a,Det var mine venner jeg gik til håndbold med,b,håndbold,0,fodbold,y,håndbold,item,1,25b,1,u'h\xe5ndbold',0.020249091,0.020249091,0,1,1,0,'1',2.283804417,2.283804417,0,1,1,0,2.150103569,2.150103569,0,'',35,Dansk,18,kvinde,59.97180346,20,2,2018_nov_15_1419,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Vi havde lavet sådan nogle valg i klassen hvor vi kunne stemme om hvem vi gerne ville komme i klasse med         ,f2,n/a,n/a,Vi havde lavet sådan nogle valg i klassen hvor vi kunne stemme om hvem vi gerne ville komme i klasse med         ,f,,0,,n/a,ingen,filler,0,f2,1,'',0.014616479,0.014616479,0,1,1,0,'0',4.066944122,4.066944122,0,0,0,0,0.036063816,0.036063816,0,'',15,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det må også få nogle konsekvenser i retning af hvordan man så behandler folk ikke                  ,f5,n/a,n/a,Det må også få nogle konsekvenser i retning af hvordan man så behandler folk ikke                  ,f,,0,,n/a,ingen,filler,0,f5,1,'',0.014768497,0.014768497,0,1,1,0,'0',5.217400074,5.217400074,0,0,0,0,0.036759444,0.036759444,0,'',24,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
De fik sådan ligesom en fornemmelse af hvad der egentlig skete ikke               ,f6,n/a,n/a,De fik sådan ligesom en fornemmelse af hvad der egentlig skete ikke               ,f,,0,,n/a,ingen,filler,0,f6,1,'',0.014600444,0.014600444,0,1,1,0,'0',3.703503132,3.703503132,0,0,0,0,0.033501964,0.033501964,0,'',36,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Når man kommer hjem så glemmer man hvor er det nu lige skeerne ligger og glassene står                   ,f7,n/a,n/a,Når man kommer hjem så glemmer man hvor er det nu lige skeerne ligger og glassene står                   ,f,,0,,n/a,ingen,filler,0,f7,1,'',0.014654644,0.014654644,0,1,1,0,'0',5.270061493,5.270061493,0,0,0,0,0.034262694,0.034262694,0,'',33,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Min første tanke var jo hvad tænkte han ikke om mig ikke                 ,f9,n/a,n/a,Min første tanke var jo hvad tænkte han ikke om mig ikke                 ,f,,0,,n/a,ingen,filler,0,f9,1,'ikke',0.027332094,0.027332094,0,0,0,0,'1',4.525228024,4.525228024,0,0,0,0,1.198535919,1.198535919,0,'',46,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Så vi har ikke været nødt til at sætte en hel masse grænser for hvad må man og hvad må man ikke                  ,f11,n/a,n/a,Så vi har ikke været nødt til at sætte en hel masse grænser for hvad må man og hvad må man ikke                  ,f,,0,,n/a,ingen,filler,0,f11,1,'',0.015209156,0.015209156,0,1,1,0,'0',6.297157764,6.297157764,0,0,0,0,0.047435965,0.047435965,0,'',21,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Så får jeg jo erstatning for at jeg ikke kan bøje den og strække den helt som den skal     ,f14,n/a,n/a,Så får jeg jo erstatning for at jeg ikke kan bøje den og strække den helt som den skal     ,f,,0,,n/a,ingen,filler,0,f14,1,'',0.014786457,0.014786457,0,1,1,0,'0',3.052788019,3.052788019,0,0,0,0,0.040666364,0.040666364,0,'',47,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
De føler at de bare kan trampe på dem der ikke er så populære     ,f17,n/a,Dem der ikke er populære,De føler at de bare kan trampe på dem der ikke er så populære     ,f,,Hvem trampes på?,,n/a,ingen,filler,0,f17,1,'',9.075723648,9.075723648,0,1,1,0,'0',3.626394749,3.626394749,0,0,0,0,0.032037269,0.032037269,0,u'dem der ikke er s\xe5 popul\xe6re',43,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
På mit gymnasie der er det faktisk blevet ændret med at piger de godt kan få lov til at springe         ,f18,n/a,piger,På mit gymnasie der er det faktisk blevet ændret med at piger de godt kan få lov til at springe         ,f,,Hvem må springe?,,n/a,ingen,filler,0,f18,1,'er',5.042920589,5.042920589,0,0,0,0,'1',4.541957855,4.541957855,0,0,0,0,5.346565723,5.346565723,0,'',0,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg tror jeg en enkelt gang har fået en bemærkning om at nu er der vist kommet lidt Århus ind i sproget mens jeg boede dernede,f19,n/a,n/a,Jeg tror jeg en enkelt gang har fået en bemærkning om at nu er der vist kommet lidt Århus ind i sproget mens jeg boede dernede,f,,0,,n/a,ingen,filler,0,f19,1,'',0.014599802,0.014599802,0,1,1,0,'0',5.031524181,5.031524181,0,0,0,0,0.036863994,0.036863994,0,'',25,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Dengang blev vi allerede enige om at det var egentlig barmhjertigt ikke                 ,f21,n/a,n/a,Dengang blev vi allerede enige om at det var egentlig barmhjertigt ikke                 ,f,,0,,n/a,ingen,filler,0,f21,1,'',0.014965735,0.014965735,0,1,1,0,'0',3.989507914,3.989507914,0,0,0,0,0.03528288,0.03528288,0,'',32,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Det har vi da også snakket om senere at sådan skal det i hvert fald ikke være hos mig vel                 ,f23,n/a,n/a,Det har vi da også snakket om senere at sådan skal det i hvert fald ikke være hos mig vel                 ,f,,0,,n/a,ingen,filler,0,f23,1,'',0.014506154,0.014506154,0,1,1,0,'0',5.999371052,5.999371052,0,0,0,0,0.019665137,0.019665137,0,'',30,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
Jeg spurgte også min tandlæge om vi ikke skulle få det navn             ,f1,n/a,n/a,Jeg spurgte også min mand om vi ikke skulle få det navn             ,f,mand,0,tandlæge,n/a,mand,filler,1,f1,1,'mand',0.030153403,0.030153403,0,1,1,0,'1',1.843507648,1.843507648,0,1,1,0,1.565036297,1.565036297,0,'',42,Europæisk etnologi,22,Mand,60.03407901,20,2,2018_nov_20_1327,Dansk,working program med print of rt og print med builderevent og forståelse 7.4,Højre,Dansk
